EventID,Sample ID,Locality,Station,Dive #,Photo #,LatitudeInDD,LongitudeInDD,DepthInMeters,Temperature,Salinity,Oxygen,ObservationDate,ObservationTime,ImageFilePath,ScientificName,VerbatimScientificName,AphiaID,VernacularName,IdentificationComment,IndividualCount,Density (colony/m²),PercentCover,Size,Condition,AssociatedTaxa,Habitat,Substrate
637,637054,East Flower Garden Bank,EB3-T2,637,54,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:28:13,Dive 637_0054_172813,Elatopathes abietina,,,,,13,2,,,,,Deep reef,Deep reef
637,637054,East Flower Garden Bank,EB3-T2,637,54,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:28:13,Dive 637_0054_172813,Oxysmilia rotundifolia,,,,,7,1.0769230769230769,,,,,Deep reef,Deep reef
637,637054,East Flower Garden Bank,EB3-T2,637,54,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:28:13,Dive 637_0054_172813,Tanacetipathes sp.,,,,,3,0.46153846153846156,,,,,Deep reef,Deep reef
637,637057,East Flower Garden Bank,EB3-T2,637,57,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:28:46,Dive 637_0057_172846,Antipatharia,,,Black coral sea fan,,4,0.6153846153846154,,,,,Deep reef,Deep reef
637,637057,East Flower Garden Bank,EB3-T2,637,57,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:28:46,Dive 637_0057_172846,Bathyalcyon robustum delta,Bathyalycon robustum,1343380,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637057,East Flower Garden Bank,EB3-T2,637,57,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:28:46,Dive 637_0057_172846,Chironephthya caribeae,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637057,East Flower Garden Bank,EB3-T2,637,57,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:28:46,Dive 637_0057_172846,Elatopathes abietina,,,,,36,5.538461538461538,,,,,Deep reef,Deep reef
637,637057,East Flower Garden Bank,EB3-T2,637,57,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:28:46,Dive 637_0057_172846,Madrepora carolina,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637057,East Flower Garden Bank,EB3-T2,637,57,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:28:46,Dive 637_0057_172846,Scleracis sp.,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637057,East Flower Garden Bank,EB3-T2,637,57,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:28:46,Dive 637_0057_172846,Stichopathes sp. ,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637057,East Flower Garden Bank,EB3-T2,637,57,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:28:46,Dive 637_0057_172846,Tanacetipathes sp.,,,,,3,0.46153846153846156,,,,,Deep reef,Deep reef
637,637057,East Flower Garden Bank,EB3-T2,637,57,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:28:46,Dive 637_0057_172846,Scleractinia ,,,,"Thin branching stony coral, white",15,2.3076923076923075,,,,,Deep reef,Deep reef
637,637060,East Flower Garden Bank,EB3-T2,637,60,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:23,Dive 637_0060_172923,Antipatharia,,,Black coral sea fan,,3,0.46153846153846156,,,,,Deep reef,Deep reef
637,637060,East Flower Garden Bank,EB3-T2,637,60,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:23,Dive 637_0060_172923,Bathyalcyon robustum delta,Bathyalycon robustum,1343380,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637060,East Flower Garden Bank,EB3-T2,637,60,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:23,Dive 637_0060_172923,Elatopathes abietina,,,,,13,2,,,,,Deep reef,Deep reef
637,637060,East Flower Garden Bank,EB3-T2,637,60,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:23,Dive 637_0060_172923,Stichopathes sp. ,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637060,East Flower Garden Bank,EB3-T2,637,60,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:23,Dive 637_0060_172923,Tanacetipathes sp.,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637060,East Flower Garden Bank,EB3-T2,637,60,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:23,Dive 637_0060_172923,Scleractinia ,,,,Branching stony coral,11,1.6923076923076923,,,,,Deep reef,Deep reef
637,637062,East Flower Garden Bank,EB3-T2,637,62,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:52,Dive 637_0062_172952,Antipatharia,,,Black coral sea fan,,2,0.3076923076923077,,,,,Deep reef,Deep reef
637,637062,East Flower Garden Bank,EB3-T2,637,62,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:52,Dive 637_0062_172952,Bathyalcyon robustum delta,Bathyalycon robustum,1343380,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637062,East Flower Garden Bank,EB3-T2,637,62,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:52,Dive 637_0062_172952,Chironephthya caribeae,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637062,East Flower Garden Bank,EB3-T2,637,62,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:52,Dive 637_0062_172952,Elatopathes abietina,,,,,9,1.3846153846153846,,,,,Deep reef,Deep reef
637,637062,East Flower Garden Bank,EB3-T2,637,62,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:52,Dive 637_0062_172952,Scleracis sp.,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
637,637062,East Flower Garden Bank,EB3-T2,637,62,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:52,Dive 637_0062_172952,Stichopathes sp. ,,,,,5,0.7692307692307693,,,,,Deep reef,Deep reef
637,637062,East Flower Garden Bank,EB3-T2,637,62,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:52,Dive 637_0062_172952,Tanacetipathes sp.,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
637,637062,East Flower Garden Bank,EB3-T2,637,62,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:29:52,Dive 637_0062_172952,Scleractinia ,,,,"Thin branching stony coral, white",9,1.3846153846153846,,,,,Deep reef,Deep reef
637,637064,East Flower Garden Bank,EB3-T2,637,64,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:13,Dive 637_0064_173013,Antipathes furcata,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
637,637064,East Flower Garden Bank,EB3-T2,637,64,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:13,Dive 637_0064_173013,Elatopathes abietina,,,,,10,1.5384615384615385,,,,,Deep reef,Deep reef
637,637064,East Flower Garden Bank,EB3-T2,637,64,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:13,Dive 637_0064_173013,Scleracis sp.,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637064,East Flower Garden Bank,EB3-T2,637,64,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:13,Dive 637_0064_173013,Stichopathes sp. ,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637064,East Flower Garden Bank,EB3-T2,637,64,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:13,Dive 637_0064_173013,Tanacetipathes sp.,,,,,9,1.3846153846153846,,,,,Deep reef,Deep reef
637,637064,East Flower Garden Bank,EB3-T2,637,64,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:13,Dive 637_0064_173013,Scleractinia ,,,,"Thin branching stony coral, white",6,0.9230769230769231,,,,,Deep reef,Deep reef
637,637065,East Flower Garden Bank,EB3-T2,637,65,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:24,Dive 637_0065_173024,Alcyonacea,Gorgonacea,,Gorgonian sp.,"orange, thin",1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637065,East Flower Garden Bank,EB3-T2,637,65,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:24,Dive 637_0065_173024,Elatopathes abietina,,,,,16,2.4615384615384617,,,,,Deep reef,Deep reef
637,637065,East Flower Garden Bank,EB3-T2,637,65,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:24,Dive 637_0065_173024,Tanacetipathes sp.,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
637,637065,East Flower Garden Bank,EB3-T2,637,65,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:24,Dive 637_0065_173024,Scleractinia ,,,,"Thin branching stony coral, white",3,0.46153846153846156,,,,,Deep reef,Deep reef
637,637066,East Flower Garden Bank,EB3-T2,637,66,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:36,Dive 637_0066_173036,Antipatharia,,,Black coral sea fan,,2,0.3076923076923077,,,,,Deep reef,Deep reef
637,637066,East Flower Garden Bank,EB3-T2,637,66,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:36,Dive 637_0066_173036,Elatopathes abietina,,,,,25,3.8461538461538463,,,,,Deep reef,Deep reef
637,637066,East Flower Garden Bank,EB3-T2,637,66,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:36,Dive 637_0066_173036,Stichopathes sp. ,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
637,637066,East Flower Garden Bank,EB3-T2,637,66,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:36,Dive 637_0066_173036,Tanacetipathes sp.,,,,,13,2,,,,,Deep reef,Deep reef
637,637066,East Flower Garden Bank,EB3-T2,637,66,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:36,Dive 637_0066_173036,Scleractinia ,,,,Branching stony coral,3,0.46153846153846156,,,,,Deep reef,Deep reef
637,637067,East Flower Garden Bank,EB3-T2,637,67,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:55,Dive 637_0067_173055,Antipatharia,,,Black coral sea fan,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637067,East Flower Garden Bank,EB3-T2,637,67,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:55,Dive 637_0067_173055,Chironephthya caribeae,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
637,637067,East Flower Garden Bank,EB3-T2,637,67,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:55,Dive 637_0067_173055,Elatopathes abietina,,,,,14,2.1538461538461537,,,,,Deep reef,Deep reef
637,637067,East Flower Garden Bank,EB3-T2,637,67,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:55,Dive 637_0067_173055,Nicella sp. ,,,,,3,0.46153846153846156,,,,,Deep reef,Deep reef
637,637067,East Flower Garden Bank,EB3-T2,637,67,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:55,Dive 637_0067_173055,Oxysmilia rotundifolia,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637067,East Flower Garden Bank,EB3-T2,637,67,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:55,Dive 637_0067_173055,Scleracis sp.,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637067,East Flower Garden Bank,EB3-T2,637,67,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:55,Dive 637_0067_173055,Stichopathes sp. ,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
637,637067,East Flower Garden Bank,EB3-T2,637,67,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:55,Dive 637_0067_173055,Tanacetipathes sp.,,,,,9,1.3846153846153846,,,,,Deep reef,Deep reef
637,637067,East Flower Garden Bank,EB3-T2,637,67,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:30:55,Dive 637_0067_173055,Scleractinia ,,,,Branching stony coral,10,1.5384615384615385,,,,,Deep reef,Deep reef
637,637069,East Flower Garden Bank,EB3-T2,637,69,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:31:16,Dive 637_0069_173116,Elatopathes abietina,,,,,29,4.461538461538462,,,,,Deep reef,Deep reef
637,637069,East Flower Garden Bank,EB3-T2,637,69,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:31:16,Dive 637_0069_173116,Stichopathes sp. ,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637069,East Flower Garden Bank,EB3-T2,637,69,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:31:16,Dive 637_0069_173116,Tanacetipathes sp.,,,,,10,1.5384615384615385,,,,,Deep reef,Deep reef
637,637070,East Flower Garden Bank,EB3-T2,637,70,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:31:25,Dive 637_0070_173125,Elatopathes abietina,,,,,35,5.384615384615385,,,,,Deep reef,Deep reef
637,637070,East Flower Garden Bank,EB3-T2,637,70,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:31:25,Dive 637_0070_173125,Scleracis sp.,,,,,3,0.46153846153846156,,,,,Deep reef,Deep reef
637,637070,East Flower Garden Bank,EB3-T2,637,70,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:31:25,Dive 637_0070_173125,Stichopathes sp. ,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
637,637070,East Flower Garden Bank,EB3-T2,637,70,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:31:25,Dive 637_0070_173125,Tanacetipathes sp.,,,,,10,1.5384615384615385,,,,,Deep reef,Deep reef
637,637070,East Flower Garden Bank,EB3-T2,637,70,27.8641045,-92.376544,113,,,,7/25/2018 0:00,17:31:25,Dive 637_0070_173125,Scleractinia ,,,,Branching stony coral,7,1.0769230769230769,,,,,Deep reef,Deep reef
638,638003,Bright Bank Complex,BRI1-T1,638,3,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:44:45,Dive 638_003_74445,Antipatharia,,,Black coral sea fan,,1,0.15384615384615385,,,,,Deep reef,Deep reef
638,638003,Bright Bank Complex,BRI1-T1,638,3,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:44:45,Dive 638_003_74445,Bathyalcyon robustum delta,Bathyalycon robustum,1343380,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
638,638003,Bright Bank Complex,BRI1-T1,638,3,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:44:45,Dive 638_003_74445,Callogorgia sp.,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
638,638003,Bright Bank Complex,BRI1-T1,638,3,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:44:45,Dive 638_003_74445,Chironephthya caribeae,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
638,638003,Bright Bank Complex,BRI1-T1,638,3,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:44:45,Dive 638_003_74445,Diodogorgia sp.,,,,,3,0.46153846153846156,,,,,Deep reef,Deep reef
638,638003,Bright Bank Complex,BRI1-T1,638,3,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:44:45,Dive 638_003_74445,Elatopathes abietina,,,,,23,3.5384615384615383,,,,,Deep reef,Deep reef
638,638003,Bright Bank Complex,BRI1-T1,638,3,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:44:45,Dive 638_003_74445,Nicella sp. ,,,,,6,0.9230769230769231,,,,,Deep reef,Deep reef
638,638003,Bright Bank Complex,BRI1-T1,638,3,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:44:45,Dive 638_003_74445,Scleracis sp.,,,,,6,0.9230769230769231,,,,,Deep reef,Deep reef
638,638005,Bright Bank Complex,BRI1-T1,638,5,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:05,Dive 638_005_74505,Antipatharia,,,Black coral sea fan,,4,0.6153846153846154,,,,,Deep reef,Deep reef
638,638005,Bright Bank Complex,BRI1-T1,638,5,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:05,Dive 638_005_74505,Callogorgia sp.,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
638,638005,Bright Bank Complex,BRI1-T1,638,5,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:05,Dive 638_005_74505,Chironephthya caribeae,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
638,638005,Bright Bank Complex,BRI1-T1,638,5,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:05,Dive 638_005_74505,Diodogorgia sp.,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
638,638005,Bright Bank Complex,BRI1-T1,638,5,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:05,Dive 638_005_74505,Elatopathes abietina,,,,,60,9.230769231,,,,,Deep reef,Deep reef
638,638005,Bright Bank Complex,BRI1-T1,638,5,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:05,Dive 638_005_74505,Ellisella sp.,,,,,3,0.46153846153846156,,,,,Deep reef,Deep reef
638,638005,Bright Bank Complex,BRI1-T1,638,5,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:05,Dive 638_005_74505,Nicella sp. ,,,,,14,2.1538461538461537,,,,,Deep reef,Deep reef
638,638005,Bright Bank Complex,BRI1-T1,638,5,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:05,Dive 638_005_74505,Oxysmilia rotundifolia,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
638,638005,Bright Bank Complex,BRI1-T1,638,5,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:05,Dive 638_005_74505,Scleracis sp.,,,,,8,1.2307692307692308,,,,,Deep reef,Deep reef
638,638005,Bright Bank Complex,BRI1-T1,638,5,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:05,Dive 638_005_74505,Stichopathes sp. ,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
638,638005,Bright Bank Complex,BRI1-T1,638,5,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:05,Dive 638_005_74505,Tanacetipathes sp.,,,,,4,0.6153846153846154,,,,,Deep reef,Deep reef
638,638006,Bright Bank Complex,BRI1-T1,638,6,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:12,Dive 638_006_74512,Antipatharia,,,Black coral sea fan,,4,0.6153846153846154,,,,,Deep reef,Deep reef
638,638006,Bright Bank Complex,BRI1-T1,638,6,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:12,Dive 638_006_74512,Elatopathes abietina,,,,,55,8.461538461538462,,,,,Deep reef,Deep reef
638,638006,Bright Bank Complex,BRI1-T1,638,6,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:12,Dive 638_006_74512,Nicella sp. ,,,,,12,1.8461538461538463,,,,,Deep reef,Deep reef
638,638006,Bright Bank Complex,BRI1-T1,638,6,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:12,Dive 638_006_74512,Scleracis sp.,,,,,4,0.6153846153846154,,,,,Deep reef,Deep reef
638,638006,Bright Bank Complex,BRI1-T1,638,6,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:12,Dive 638_006_74512,Stichopathes sp. ,,,,,5,0.7692307692307693,,,,,Deep reef,Deep reef
638,638006,Bright Bank Complex,BRI1-T1,638,6,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:12,Dive 638_006_74512,Tanacetipathes sp.,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
638,638008,Bright Bank Complex,BRI1-T1,638,8,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:25,Dive 638_008_74525,Antipatharia,,,Black coral sea fan,,1,0.15384615384615385,,,,,Deep reef,Deep reef
638,638008,Bright Bank Complex,BRI1-T1,638,8,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:25,Dive 638_008_74525,Callogorgia sp.,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
638,638008,Bright Bank Complex,BRI1-T1,638,8,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:25,Dive 638_008_74525,Chironephthya caribeae,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
638,638008,Bright Bank Complex,BRI1-T1,638,8,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:25,Dive 638_008_74525,Elatopathes abietina,,,,,56,8.615384615384615,,,,,Deep reef,Deep reef
638,638008,Bright Bank Complex,BRI1-T1,638,8,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:25,Dive 638_008_74525,Nicella sp. ,,,,,12,1.8461538461538463,,,,,Deep reef,Deep reef
638,638008,Bright Bank Complex,BRI1-T1,638,8,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:25,Dive 638_008_74525,Scleracis sp.,,,,,10,1.5384615384615385,,,,,Deep reef,Deep reef
638,638008,Bright Bank Complex,BRI1-T1,638,8,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:25,Dive 638_008_74525,Stichopathes sp. ,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
638,638008,Bright Bank Complex,BRI1-T1,638,8,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:25,Dive 638_008_74525,Tanacetipathes sp.,,,,,5,0.7692307692307693,,,,,Deep reef,Deep reef
638,638009,Bright Bank Complex,BRI1-T1,638,9,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:36,Dive 638_009_74536,Antipatharia,,,Black coral sea fan,,3,0.46153846153846156,,,,,Deep reef,Deep reef
638,638009,Bright Bank Complex,BRI1-T1,638,9,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:36,Dive 638_009_74536,Chironephthya caribeae,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
638,638009,Bright Bank Complex,BRI1-T1,638,9,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:36,Dive 638_009_74536,Elatopathes abietina,,,,,50,7.6923076923076925,,,,,Deep reef,Deep reef
638,638009,Bright Bank Complex,BRI1-T1,638,9,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:36,Dive 638_009_74536,Nicella sp. ,,,,,14,2.1538461538461537,,,,,Deep reef,Deep reef
638,638009,Bright Bank Complex,BRI1-T1,638,9,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:36,Dive 638_009_74536,Scleracis sp.,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
638,638009,Bright Bank Complex,BRI1-T1,638,9,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:36,Dive 638_009_74536,Stichopathes sp. ,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
638,638010,Bright Bank Complex,BRI1-T1,638,10,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:44,Dive 638_0010_74544,Elatopathes abietina,,,,,45,6.923076923076923,,,,,Deep reef,Deep reef
638,638010,Bright Bank Complex,BRI1-T1,638,10,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:44,Dive 638_0010_74544,Ellisella sp.,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
638,638010,Bright Bank Complex,BRI1-T1,638,10,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:44,Dive 638_0010_74544,Nicella sp. ,,,,,12,1.8461538461538463,,,,,Deep reef,Deep reef
638,638010,Bright Bank Complex,BRI1-T1,638,10,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:44,Dive 638_0010_74544,Phanopathes sp.,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
638,638010,Bright Bank Complex,BRI1-T1,638,10,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:44,Dive 638_0010_74544,Scleracis sp.,,,,,3,0.46153846153846156,,,,,Deep reef,Deep reef
638,638010,Bright Bank Complex,BRI1-T1,638,10,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:45:44,Dive 638_0010_74544,Scleractinia ,,,,"Thin branching stony coral, white",2,0.3076923076923077,,,,,Deep reef,Deep reef
638,638016,Bright Bank Complex,BRI1-T1,638,16,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:46:28,Dive 638_0016_74628,Elatopathes abietina,,,,,30,4.615384615384615,,,,,Deep reef,Deep reef
638,638016,Bright Bank Complex,BRI1-T1,638,16,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:46:28,Dive 638_0016_74628,Ellisella sp.,,,,,2,0.3076923076923077,,,,,Deep reef,Deep reef
638,638016,Bright Bank Complex,BRI1-T1,638,16,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:46:28,Dive 638_0016_74628,Nicella sp. ,,,,,10,1.5384615384615385,,,,,Deep reef,Deep reef
638,638016,Bright Bank Complex,BRI1-T1,638,16,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:46:28,Dive 638_0016_74628,Scleracis sp.,,,,,4,0.6153846153846154,,,,,Deep reef,Deep reef
638,638016,Bright Bank Complex,BRI1-T1,638,16,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:46:28,Dive 638_0016_74628,Stichopathes sp. ,,,,,3,0.46153846153846156,,,,,Deep reef,Deep reef
638,638016,Bright Bank Complex,BRI1-T1,638,16,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:46:28,Dive 638_0016_74628,Tanacetipathes sp.,,,,,4,0.6153846153846154,,,,,Deep reef,Deep reef
638,638016,Bright Bank Complex,BRI1-T1,638,16,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:46:28,Dive 638_0016_74628,Scleractinia ,,,,"Thin branching stony coral, white",5,0.7692307692307693,,,,,Deep reef,Deep reef
638,638017,Bright Bank Complex,BRI1-T1,638,17,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:46:36,Dive 638_0017_74636,Antipatharia,,,Black coral sea fan,,1,0.15384615384615385,,,,,Deep reef,Deep reef
638,638017,Bright Bank Complex,BRI1-T1,638,17,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:46:36,Dive 638_0017_74636,Elatopathes abietina,,,,,35,5.384615384615385,,,,,Deep reef,Deep reef
638,638017,Bright Bank Complex,BRI1-T1,638,17,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:46:36,Dive 638_0017_74636,Nicella sp. ,,,,,10,1.5384615384615385,,,,,Deep reef,Deep reef
638,638017,Bright Bank Complex,BRI1-T1,638,17,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:46:36,Dive 638_0017_74636,Stichopathes sp. ,,,,,4,0.6153846153846154,,,,,Deep reef,Deep reef
638,638022,Bright Bank Complex,BRI1-T1,638,22,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:47:41,Dive 638_0022_74741,Elatopathes abietina,,,,,28,4.3076923076923075,,,,,Deep reef,Deep reef
638,638022,Bright Bank Complex,BRI1-T1,638,22,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:47:41,Dive 638_0022_74741,Ellisella sp.,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
638,638022,Bright Bank Complex,BRI1-T1,638,22,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:47:41,Dive 638_0022_74741,Nicella sp. ,,,,,6,0.9230769230769231,,,,,Deep reef,Deep reef
638,638022,Bright Bank Complex,BRI1-T1,638,22,27.852085166666665,-92.54490733,115,,,,7/26/2018 0:00,7:47:41,Dive 638_0022_74741,Scleracis sp.,,,,,1,0.15384615384615385,,,,,Deep reef,Deep reef
