EventID,Locality,Station,SampleID,LatitudeInDD,LongitudeInDD,DepthInMeters,Temperature,Salinity,Oxygen,Observer,ObservationDate,ObservationTime,Photo area (m),ImageFilePath,ScientificName,AphiaID,VernacularName,IdentificationComment,IndividualCount,Density,PercentCover,Size,Condition,AssociatedTaxa,Habitat,Substrate
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 023 14:05:21,28.0506429,-92.4333728,,,:,14:05:21,Kelly O'Connell,4/30/2013 0:00,14:05:21,0.6179,,Bebryce sp.,,,Cnidaria,1,0.6179,,,,,Deep Reef,Deep Coral
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 023 14:05:21,28.0506429,-92.4333728,,,:,14:05:21,Kelly O'Connell,4/30/2013 0:00,14:05:21,0.6179,,Ellisella sp.,,,Cnidaria,1,0.6179,,,,,Deep Reef,Deep Coral
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 027 14:07:20,28.0508035,-92.4332924,,,:,14:07:20,Kelly O'Connell,4/30/2013 0:00,14:07:20,0.7283,,Antipathes furcata,,,Cnidaria,1,0.7283,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 027 14:07:20,28.0508035,-92.4332924,,,:,14:07:20,Kelly O'Connell,4/30/2013 0:00,14:07:20,0.7283,,Demospongiae,,SP74,Porifera,1,0.7283,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 030 14:08:52,28.0509617,-92.4333415,,,:,14:08:52,Kelly O'Connell,4/30/2013 0:00,14:08:52,0.6112,,Stichopathes sp. ,,,Cnidaria,1,0.6112,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 032 14:09:53,28.051139,-92.4332333,,,:,14:09:53,Kelly O'Connell,4/30/2013 0:00,14:09:53,0.4559,,,,,,0,0,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 034 14:10:52,28.051199,-92.4332428,,,:,14:10:52,Kelly O'Connell,4/30/2013 0:00,14:10:52,0.7998000000000001,,Antipathes atlantica/gracilis,,,Cnidaria,1,0.7998000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 034 14:10:52,28.051199,-92.4332428,,,:,14:10:52,Kelly O'Connell,4/30/2013 0:00,14:10:52,0.7998000000000001,,Tanacetipathes sp.,,,Cnidaria,1,0.7998000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 036 14:11:54,28.0513213,-92.4330898,,,:,14:11:54,Kelly O'Connell,4/30/2013 0:00,14:11:54,0.9062000000000001,,Crinoidea,,CRND14,Echinodermata,1,0.9062000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 036 14:11:54,28.0513213,-92.4330898,,,:,14:11:54,Kelly O'Connell,4/30/2013 0:00,14:11:54,0.9062000000000001,,Antipathes furcata,,,Cnidaria,1,0.9062000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 036 14:11:54,28.0513213,-92.4330898,,,:,14:11:54,Kelly O'Connell,4/30/2013 0:00,14:11:54,0.9062000000000001,,Antipathes atlantica/gracilis,,,Cnidaria,1,0.9062000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 036 14:11:54,28.0513213,-92.4330898,,,:,14:11:54,Kelly O'Connell,4/30/2013 0:00,14:11:54,0.9062000000000001,,Ellisella sp.,,,Cnidaria,1,0.9062000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 038 14:12:50,28.0513186,-92.4330496,,,:,14:12:50,Kelly O'Connell,4/30/2013 0:00,14:12:50,0.5657,,Antipathes furcata,,,Cnidaria,1,0.5657,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 038 14:12:50,28.0513186,-92.4330496,,,:,14:12:50,Kelly O'Connell,4/30/2013 0:00,14:12:50,0.5657,,Stichopathes sp. ,,,Cnidaria,2,1.1314,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 040 14:13:57,28.0514125,-92.4329661,,,:,14:13:57,Kelly O'Connell,4/30/2013 0:00,14:13:57,0.7366,,Nicella sp. ,,,Cnidaria,1,0.7366,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 040 14:13:57,28.0514125,-92.4329661,,,:,14:13:57,Kelly O'Connell,4/30/2013 0:00,14:13:57,0.7366,,Demospongiae,,SP66,Porifera,1,0.7366,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 040 14:13:57,28.0514125,-92.4329661,,,:,14:13:57,Kelly O'Connell,4/30/2013 0:00,14:13:57,0.7366,,Ellisella sp.,,,Cnidaria,1,0.7366,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 041 14:14:22,28.0514599,-92.433028,,,:,14:14:22,Kelly O'Connell,4/30/2013 0:00,14:14:22,0.5357999999999999,,Antipathes furcata,,,Cnidaria,2,1.0715999999999999,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 041 14:14:22,28.0514599,-92.433028,,,:,14:14:22,Kelly O'Connell,4/30/2013 0:00,14:14:22,0.5357999999999999,,Actiniaria,,AN2,Cnidaria,1,0.5357999999999999,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 043 14:15:48,28.0515771,-92.4330609,,,:,14:15:48,Kelly O'Connell,4/30/2013 0:00,14:15:48,0.8493,,Antipathes atlantica/gracilis,,,Cnidaria,1,0.8493,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 043 14:15:48,28.0515771,-92.4330609,,,:,14:15:48,Kelly O'Connell,4/30/2013 0:00,14:15:48,0.8493,,Bebryce sp.,,,Cnidaria,3,2.5479000000000003,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 043 14:15:48,28.0515771,-92.4330609,,,:,14:15:48,Kelly O'Connell,4/30/2013 0:00,14:15:48,0.8493,,Scleracis guadalupensis,,,Cnidaria,1,0.8493,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 045 14:16:42,28.0515957,-92.4330406,,,:,14:16:42,Kelly O'Connell,4/30/2013 0:00,14:16:42,1.0086,,Stichopathes sp. ,,,Cnidaria,1,1.0086,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 045 14:16:42,28.0515957,-92.4330406,,,:,14:16:42,Kelly O'Connell,4/30/2013 0:00,14:16:42,1.0086,,Bebryce sp.,,,Cnidaria,1,1.0086,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 045 14:16:42,28.0515957,-92.4330406,,,:,14:16:42,Kelly O'Connell,4/30/2013 0:00,14:16:42,1.0086,,Scleracis guadalupensis,,,Cnidaria,1,1.0086,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 045 14:16:42,28.0515957,-92.4330406,,,:,14:16:42,Kelly O'Connell,4/30/2013 0:00,14:16:42,1.0086,,Demospongiae,,SP72,Porifera,1,1.0086,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 047 14:17:41,28.0516132,-92.4330288,,,:,14:17:41,Kelly O'Connell,4/30/2013 0:00,14:17:41,0.6379,,,,,,0,0,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 048 14:18:12,28.0516006,-92.4330045,,,:,14:18:12,Kelly O'Connell,4/30/2013 0:00,14:18:12,0.7755,,,,,,0,0,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 052 14:20:14,28.051716,-92.4328443,,,:,14:20:14,Kelly O'Connell,4/30/2013 0:00,14:20:14,0.7726000000000001,,Ellisella sp.,,,Cnidaria,1,0.7726000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 052 14:20:14,28.051716,-92.4328443,,,:,14:20:14,Kelly O'Connell,4/30/2013 0:00,14:20:14,0.7726000000000001,,Caliacis nutans,,,Cnidaria,1,0.7726000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 053 14:20:41,28.0517621,-92.4328232,,,:,14:20:41,Kelly O'Connell,4/30/2013 0:00,14:20:41,0.5417000000000001,,Bebryce sp.,,,Cnidaria,1,0.5417000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 053 14:20:41,28.0517621,-92.4328232,,,:,14:20:41,Kelly O'Connell,4/30/2013 0:00,14:20:41,0.5417000000000001,,Antipathes furcata,,,Cnidaria,1,0.5417000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 054 14:21:13,28.0518385,-92.4327456,,,:,14:21:13,Kelly O'Connell,4/30/2013 0:00,14:21:13,0.47409999999999997,,Caliacis nutans,,,Cnidaria,1,0.47409999999999997,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 055 14:21:41,28.052051,-92.4325467,,,:,14:21:41,Kelly O'Connell,4/30/2013 0:00,14:21:41,0.7012999999999999,,,,,,0,0,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 058 14:23:09,28.0518686,-92.4325831,,,:,14:23:09,Kelly O'Connell,4/30/2013 0:00,14:23:09,0.6692,,Scleracis guadalupensis,,,Cnidaria,6,4.0152,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 058 14:23:09,28.0518686,-92.4325831,,,:,14:23:09,Kelly O'Connell,4/30/2013 0:00,14:23:09,0.6692,,Caryophylliidae,,Solitary cup coral,Cnidaria,1,0.6692,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 058 14:23:09,28.0518686,-92.4325831,,,:,14:23:09,Kelly O'Connell,4/30/2013 0:00,14:23:09,0.6692,,Ellisella sp.,,,Cnidaria,1,0.6692,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 061 14:24:47,28.0518949,-92.4326055,,,:,14:24:47,Kelly O'Connell,4/30/2013 0:00,14:24:47,0.6263000000000001,,Demospongiae,,SP72,Porifera,2,1.2526000000000002,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 061 14:24:47,28.0518949,-92.4326055,,,:,14:24:47,Kelly O'Connell,4/30/2013 0:00,14:24:47,0.6263000000000001,,Bebryce sp.,,,Cnidaria,1,0.6263000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 065 14:26:45,28.0519778,-92.4326205,,,:,14:26:45,Kelly O'Connell,4/30/2013 0:00,14:26:45,0.6598,,Oculina sp.,,S02,Cnidaria,3,1.9794,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 065 14:26:45,28.0519778,-92.4326205,,,:,14:26:45,Kelly O'Connell,4/30/2013 0:00,14:26:45,0.6598,,Scleracis guadalupensis,,,Cnidaria,4,2.6392,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 065 14:26:45,28.0519778,-92.4326205,,,:,14:26:45,Kelly O'Connell,4/30/2013 0:00,14:26:45,0.6598,,Demospongiae,,SP72,Porifera,1,0.6598,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 067 14:27:45,28.0519972,-92.432581,,,:,14:27:45,Kelly O'Connell,4/30/2013 0:00,14:27:45,0.667,,Antipathes furcata,,,Cnidaria,1,0.667,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 067 14:27:45,28.0519972,-92.432581,,,:,14:27:45,Kelly O'Connell,4/30/2013 0:00,14:27:45,0.667,,Demospongiae,,SP74,Porifera,1,0.667,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 067 14:27:45,28.0519972,-92.432581,,,:,14:27:45,Kelly O'Connell,4/30/2013 0:00,14:27:45,0.667,,Antipathes atlantica/gracilis,,,Cnidaria,1,0.667,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 068 14:28:14,28.0520767,-92.4324845,,,:,14:28:14,Kelly O'Connell,4/30/2013 0:00,14:28:14,0.8047,,Scleracis guadalupensis,,,Cnidaria,3,2.4141,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 068 14:28:14,28.0520767,-92.4324845,,,:,14:28:14,Kelly O'Connell,4/30/2013 0:00,14:28:14,0.8047,,Crinoidea,,CRND12,Echinodermata,1,0.8047,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 068 14:28:14,28.0520767,-92.4324845,,,:,14:28:14,Kelly O'Connell,4/30/2013 0:00,14:28:14,0.8047,,Bebryce sp.,,,Cnidaria,5,4.0235,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 068 14:28:14,28.0520767,-92.4324845,,,:,14:28:14,Kelly O'Connell,4/30/2013 0:00,14:28:14,0.8047,,Caliacis nutans,,,Cnidaria,1,0.8047,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 069 14:28:43,28.052058,-92.4324658,,,:,14:28:43,Kelly O'Connell,4/30/2013 0:00,14:28:43,0.7968999999999999,,Stichopathes sp. ,,,Cnidaria,1,0.7968999999999999,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 069 14:28:43,28.052058,-92.4324658,,,:,14:28:43,Kelly O'Connell,4/30/2013 0:00,14:28:43,0.7968999999999999,,Caliacis nutans,,,Cnidaria,1,0.7968999999999999,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 069 14:28:43,28.052058,-92.4324658,,,:,14:28:43,Kelly O'Connell,4/30/2013 0:00,14:28:43,0.7968999999999999,,Cnidaria,,I02,Cnidaria,1,0.7968999999999999,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 069 14:28:43,28.052058,-92.4324658,,,:,14:28:43,Kelly O'Connell,4/30/2013 0:00,14:28:43,0.7968999999999999,,Oculina sp.,,S02,Cnidaria,1,0.7968999999999999,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 069 14:28:43,28.052058,-92.4324658,,,:,14:28:43,Kelly O'Connell,4/30/2013 0:00,14:28:43,0.7968999999999999,,Scleracis guadalupensis,,,Cnidaria,1,0.7968999999999999,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 070 14:29:11,28.0520453,-92.4324586,,,:,14:29:11,Kelly O'Connell,4/30/2013 0:00,14:29:11,0.44079999999999997,,Antipathes atlantica/gracilis,,,Cnidaria,3,1.3224,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 070 14:29:11,28.0520453,-92.4324586,,,:,14:29:11,Kelly O'Connell,4/30/2013 0:00,14:29:11,0.44079999999999997,,Ellisella sp.,,,Cnidaria,1,0.44079999999999997,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 070 14:29:11,28.0520453,-92.4324586,,,:,14:29:11,Kelly O'Connell,4/30/2013 0:00,14:29:11,0.44079999999999997,,Scleracis guadalupensis,,,Cnidaria,1,0.44079999999999997,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 072 14:30:12,28.0520714,-92.4324729,,,:,14:30:12,Kelly O'Connell,4/30/2013 0:00,14:30:12,0.6022,,Antipathes furcata,,,Cnidaria,1,0.6022,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 072 14:30:12,28.0520714,-92.4324729,,,:,14:30:12,Kelly O'Connell,4/30/2013 0:00,14:30:12,0.6022,,Ellisella sp.,,,Cnidaria,1,0.6022,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 072 14:30:12,28.0520714,-92.4324729,,,:,14:30:12,Kelly O'Connell,4/30/2013 0:00,14:30:12,0.6022,,Bebryce sp.,,,Cnidaria,4,2.4088,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 072 14:30:12,28.0520714,-92.4324729,,,:,14:30:12,Kelly O'Connell,4/30/2013 0:00,14:30:12,0.6022,,Caliacis nutans,,,Cnidaria,1,0.6022,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 072 14:30:12,28.0520714,-92.4324729,,,:,14:30:12,Kelly O'Connell,4/30/2013 0:00,14:30:12,0.6022,,Oculina sp.,,S02,Cnidaria,1,0.6022,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 073 14:30:44,28.0521486,-92.4324238,,,:,14:30:44,Kelly O'Connell,4/30/2013 0:00,14:30:44,0.5089,,Aphanipathes pedata,,,Cnidaria,2,1.0178,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 075 14:31:44,28.0522405,-92.4323794,,,:,14:31:44,Kelly O'Connell,4/30/2013 0:00,14:31:44,0.9059999999999999,,Antipathes atlantica/gracilis,,,Cnidaria,1,0.9059999999999999,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 078 14:33:14,28.0522735,-92.4322253,,,:,14:33:14,Kelly O'Connell,4/30/2013 0:00,14:33:14,0.7963,,Antipathes atlantica/gracilis,,,Cnidaria,5,3.9815,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 078 14:33:14,28.0522735,-92.4322253,,,:,14:33:14,Kelly O'Connell,4/30/2013 0:00,14:33:14,0.7963,,Stichopathes sp. ,,,Cnidaria,1,0.7963,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 078 14:33:14,28.0522735,-92.4322253,,,:,14:33:14,Kelly O'Connell,4/30/2013 0:00,14:33:14,0.7963,,Aphanipathes pedata,,,Cnidaria,2,1.5926,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 078 14:33:14,28.0522735,-92.4322253,,,:,14:33:14,Kelly O'Connell,4/30/2013 0:00,14:33:14,0.7963,,Cnidaria,,I10,Cnidaria,1,0.7963,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 078 14:33:14,28.0522735,-92.4322253,,,:,14:33:14,Kelly O'Connell,4/30/2013 0:00,14:33:14,0.7963,,Demospongiae,,SP44,Porifera,1,0.7963,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 080 14:34:14,28.0524215,-92.4323766,,,:,14:34:14,Kelly O'Connell,4/30/2013 0:00,14:34:14,0.7309,,Chironephthya caribeae,,,Cnidaria,1,0.7309,,,,,Deep Reef,Deep Coral
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 080 14:34:14,28.0524215,-92.4323766,,,:,14:34:14,Kelly O'Connell,4/30/2013 0:00,14:34:14,0.7309,,Scleracis guadalupensis,,,Cnidaria,4,2.9236,,,,,Deep Reef,Deep Coral
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 080 14:34:14,28.0524215,-92.4323766,,,:,14:34:14,Kelly O'Connell,4/30/2013 0:00,14:34:14,0.7309,,Antipathes furcata,,,Cnidaria,2,1.4618,,,,,Deep Reef,Deep Coral
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 080 14:34:14,28.0524215,-92.4323766,,,:,14:34:14,Kelly O'Connell,4/30/2013 0:00,14:34:14,0.7309,,Octocorallia,,G05,Cnidaria,1,0.7309,,,,,Deep Reef,Deep Coral
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 080 14:34:14,28.0524215,-92.4323766,,,:,14:34:14,Kelly O'Connell,4/30/2013 0:00,14:34:14,0.7309,,Nicella sp. ,,,Cnidaria,1,0.7309,,,,,Deep Reef,Deep Coral
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 080 14:34:14,28.0524215,-92.4323766,,,:,14:34:14,Kelly O'Connell,4/30/2013 0:00,14:34:14,0.7309,,Stichopathes sp. ,,,Cnidaria,2,1.4618,,,,,Deep Reef,Deep Coral
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 080 14:34:14,28.0524215,-92.4323766,,,:,14:34:14,Kelly O'Connell,4/30/2013 0:00,14:34:14,0.7309,,Antipathes atlantica/gracilis,,,Cnidaria,1,0.7309,,,,,Deep Reef,Deep Coral
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 082 14:35:12,28.0525428,-92.4323241,,,:,14:35:12,Kelly O'Connell,4/30/2013 0:00,14:35:12,0.5319,,Aphanipathes pedata,,,Cnidaria,1,0.5319,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 082 14:35:12,28.0525428,-92.4323241,,,:,14:35:12,Kelly O'Connell,4/30/2013 0:00,14:35:12,0.5319,,Scleracis guadalupensis,,,Cnidaria,1,0.5319,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 082 14:35:12,28.0525428,-92.4323241,,,:,14:35:12,Kelly O'Connell,4/30/2013 0:00,14:35:12,0.5319,,Stichopathes sp. ,,,Cnidaria,1,0.5319,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 082 14:35:12,28.0525428,-92.4323241,,,:,14:35:12,Kelly O'Connell,4/30/2013 0:00,14:35:12,0.5319,,Demospongiae,,SP72,Porifera,1,0.5319,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 084 14:36:15,28.0526289,-92.4323852,,,:,14:36:15,Kelly O'Connell,4/30/2013 0:00,14:36:15,0.5835,,Stichopathes sp. ,,,Cnidaria,8,4.668,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 090 14:41:26,28.0526146,-92.4317219,,,:,14:41:26,Kelly O'Connell,4/30/2013 0:00,14:41:26,0.6301,,Stichopathes sp. ,,,Cnidaria,1,0.6301,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 091 14:41:56,28.0526787,-92.4317394,,,:,14:41:56,Kelly O'Connell,4/30/2013 0:00,14:41:56,0.4168,,Stichopathes sp. ,,,Cnidaria,3,1.2504,,,,,Deep Reef,Deep Coral
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 091 14:41:56,28.0526787,-92.4317394,,,:,14:41:56,Kelly O'Connell,4/30/2013 0:00,14:41:56,0.4168,,Scleracis guadalupensis,,,Cnidaria,1,0.4168,,,,,Deep Reef,Deep Coral
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 091 14:41:56,28.0526787,-92.4317394,,,:,14:41:56,Kelly O'Connell,4/30/2013 0:00,14:41:56,0.4168,,Octocorallia,,G05,Cnidaria,2,0.8336,,,,,Deep Reef,Deep Coral
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 093 14:42:57,28.0527805,-92.4315761,,,:,14:42:57,Kelly O'Connell,4/30/2013 0:00,14:42:57,0.8359000000000001,,Caliacis nutans,,,Cnidaria,1,0.8359000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 093 14:42:57,28.0527805,-92.4315761,,,:,14:42:57,Kelly O'Connell,4/30/2013 0:00,14:42:57,0.8359000000000001,,Antipathes atlantica/gracilis,,,Cnidaria,3,2.5077000000000003,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 093 14:42:57,28.0527805,-92.4315761,,,:,14:42:57,Kelly O'Connell,4/30/2013 0:00,14:42:57,0.8359000000000001,,Antipathes furcata,,,Cnidaria,1,0.8359000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 093 14:42:57,28.0527805,-92.4315761,,,:,14:42:57,Kelly O'Connell,4/30/2013 0:00,14:42:57,0.8359000000000001,,Stichopathes sp. ,,,Cnidaria,1,0.8359000000000001,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 096 14:44:26,28.0530104,-92.431456,,,:,14:44:26,Kelly O'Connell,4/30/2013 0:00,14:44:26,0.8495,,Stichopathes sp. ,,,Cnidaria,3,2.5485,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 098 14:45:29,28.0530342,-92.4312913,,,:,14:45:29,Kelly O'Connell,4/30/2013 0:00,14:45:29,0.8639,,Stichopathes sp. ,,,Cnidaria,4,3.4556,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 099 14:46:00,28.0530835,-92.4312195,,,:,14:46:00,Kelly O'Connell,4/30/2013 0:00,14:46:00,0.7875,,Stichopathes sp. ,,,Cnidaria,1,0.7875,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 101 14:46:56,28.0531441,-92.4313387,,,:,14:46:56,Kelly O'Connell,4/30/2013 0:00,14:46:56,0.9392,,Stichopathes sp. ,,,Cnidaria,1,0.9392,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 104 14:48:29,28.0534602,-92.4316263,,,:,14:48:29,Kelly O'Connell,4/30/2013 0:00,14:48:29,0.8325,,Stichopathes sp. ,,,Cnidaria,2,1.665,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 105 14:48:56,28.0532378,-92.4317369,,,:,14:48:56,Kelly O'Connell,4/30/2013 0:00,14:48:56,0.5111,,,,,,0,0,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 108 14:51:57,28.0532252,-92.4320388,,,:,14:51:57,Kelly O'Connell,4/30/2013 0:00,14:51:57,0.5404,,Scleracis guadalupensis,,,Cnidaria,2,1.0808,,,,,Soft Bottom,Soft Bottom
DFH21 Dive09,Bouma,outside FGBNMS,Dive2191 108 14:51:57,28.0532252,-92.4320388,,,:,14:51:57,Kelly O'Connell,4/30/2013 0:00,14:51:57,0.5404,,Bebryce sp.,,,Cnidaria,2,1.0808,,,,,Soft Bottom,Soft Bottom
